Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
27,semiregular,3,628,48,151,0.928994083,0.806161746,0.9299,0.863230241
28,regular,1,939,3,312,0.996815287,0.75059952,0.8607,0.856361149
28,irregular,1,103,481,436,0.176369863,0.19109462,1.8396,0.183437222
28,semiregular,1,654,98,312,0.869680851,0.677018634,0.8754,0.761350407
28,regular,2,986,3,218,0.996966633,0.818936877,0.9035,0.899224806
28,irregular,2,99,467,442,0.174911661,0.182994455,1.8464,0.178861789
28,semiregular,2,612,78,415,0.886956522,0.595910419,0.8044,0.712871287
28,regular,3,1031,3,129,0.997098646,0.888793103,0.9435,0.939835916
28,irregular,3,203,271,218,0.428270042,0.482185273,1.4403,0.453631285
28,semiregular,3,749,43,176,0.945707071,0.80972973,0.9232,0.872451951
29,regular,1,969,1,337,0.998969072,0.741960184,0.8544,0.851493849
29,irregular,1,70,250,233,0.21875,0.231023102,1.2267,0.224719101
29,semiregular,1,621,146,348,0.809647979,0.640866873,0.8849,0.715437788
29,regular,2,1095,0,84,1,0.928753181,0.9658,0.963060686
29,irregular,2,102,179,148,0.362989324,0.408,1.0121,0.384180791
29,semiregular,2,673,68,324,0.908232119,0.675025075,0.8527,0.774453395
29,regular,3,1071,0,136,1,0.887323944,0.9412,0.940298507
29,irregular,3,194,182,150,0.515957447,0.563953488,1.3927,0.538888889
29,semiregular,3,654,128,301,0.836317136,0.684816754,0.901,0.753022453
30,regular,1,827,1,335,0.998792271,0.711703959,0.8345,0.831155779
30,irregular,1,76,535,486,0.124386252,0.135231317,2.248,0.129582268
30,semiregular,1,537,73,475,0.880327869,0.530632411,0.7506,0.662145499
30,regular,2,942,0,105,1,0.899713467,0.9498,0.947209653
30,irregular,2,75,387,346,0.162337662,0.178147268,1.684,0.169875425
30,semiregular,2,526,49,522,0.914782609,0.501908397,0.7062,0.648182378
30,regular,3,961,1,69,0.998960499,0.933009709,0.9669,0.964859438
30,irregular,3,193,310,233,0.383697813,0.453051643,1.704,0.415500538
30,semiregular,3,719,53,130,0.93134715,0.846878681,0.9519,0.887106724
,,,,,,,AVG,1.041180741,0.666883996
