Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
3,regular,3,1053,249,251,0.8087557603686636,0.8075153374233128,1.2384,0.8081350729086723
3,irregular,3,193,406,409,0.32220367278797996,0.32059800664451826,2.6875,0.32139883430474603
3,semiregular,3,669,161,163,0.8060240963855422,0.8040865384615384,1.1620,0.8050541516245487
4,regular,1,534,3,1128,0.994413407821229,0.3212996389891697,0.4905,0.48567530695770805
4,irregular,1,145,683,685,0.1751207729468599,0.1746987951807229,3.6404,0.17490952955367914
4,semiregular,1,371,102,383,0.7843551797040169,0.4920424403183024,0.7720,0.6047269763651182
4,regular,2,813,3,569,0.9963235294117647,0.5882778581765558,0.7448,0.7397634212920837
4,irregular,2,112,278,280,0.28717948717948716,0.2857142857142857,1.7193,0.2864450127877238
4,semiregular,2,396,74,359,0.8425531914893617,0.5245033112582781,0.7704,0.6465306122448979
4,regular,3,685,3,827,0.9956395348837209,0.453042328042328,0.6267,0.6227272727272727
4,irregular,3,177,497,499,0.2626112759643917,0.2618343195266272,2.9649,0.2622222222222222
4,semiregular,3,497,127,129,0.7964743589743589,0.7939297124600639,1.0195,0.7952
5,regular,1,648,1,787,0.9984591679506933,0.4515679442508711,0.6255,0.6218809980806143
5,irregular,1,123,543,545,0.18468468468468469,0.18413173652694612,3.0783,0.18440779610194905
5,semiregular,1,468,130,267,0.782608695652174,0.636734693877551,0.8997,0.7021755438859715
5,regular,2,780,1,524,0.998719590268886,0.598159509202454,0.7510,0.7482014388489209
5,irregular,2,142,673,676,0.17423312883435582,0.17359413202933985,3.7696,0.1739130434782609
5,semiregular,2,538,189,191,0.7400275103163686,0.7379972565157751,1.0913,0.739010989010989
5,regular,3,991,2,102,0.9979859013091642,0.9066788655077768,0.9531,0.950143815915628
5,irregular,3,201,329,330,0.37924528301886795,0.3785310734463277,2.4470,0.37888784165881245
5,semiregular,3,639,253,255,0.7163677130044843,0.714765100671141,1.3383,0.715565509518477
6,regular,1,403,5,1017,0.9877450980392157,0.28380281690140846,0.4481,0.4409190371991248
6,irregular,1,99,520,524,0.15993537964458804,0.15890850722311398,3.1949,0.15942028985507245
6,semiregular,1,364,62,610,0.8544600938967136,0.3737166324435318,0.6106,0.52
6,regular,2,777,13,260,0.9835443037974684,0.7492767598842816,0.8667,0.8505747126436781
6,irregular,2,125,503,506,0.19904458598726116,0.19809825673534073,3.2359,0.19857029388403497
6,semiregular,2,596,127,127,0.8243430152143845,0.8243430152143845,1.0328,0.8243430152143845
6,regular,3,704,15,405,0.9791376912378303,0.6348061316501352,0.7880,0.7702407002188183
6,irregular,3,167,744,748,0.18331503841931943,0.1825136612021858,4.6923,0.18291347207009856
6,semiregular,3,596,134,136,0.8164383561643835,0.8142076502732241,1.0442,0.8153214774281805
7,regular,1,1026,15,388,0.9855907780979827,0.7256011315417256,0.8504,0.835845213849287
7,irregular,1,97,658,660,0.12847682119205298,0.12813738441215325,3.3644,0.1283068783068783
7,semiregular,1,714,366,372,0.6611111111111111,0.6574585635359116,1.4271,0.6592797783933517
7,regular,2,560,1,1337,0.9982174688057041,0.2952029520295203,0.4577,0.45565500406834825
7,irregular,2,115,696,698,0.14180024660912455,0.14145141451414514,3.6133,0.1416256157635468
7,semiregular,2,521,86,391,0.8583196046128501,0.5712719298245614,0.8016,0.6859776168531929
7,regular,3,1085,6,283,0.9945004582951421,0.7931286549707602,0.8878,0.8824725498169987
7,irregular,3,176,637,639,0.21648216482164823,0.21595092024539878,3.6222,0.21621621621621623
7,semiregular,3,645,109,121,0.8554376657824934,0.8420365535248042,0.9934,0.8486842105263158
8,regular,1,723,0,620,1.0,0.5383469843633656,0.7024,0.6999031945788964
8,irregular,1,142,956,958,0.12932604735883424,0.1290909090909091,4.5267,0.1292083712465878
8,semiregular,1,586,113,366,0.8383404864091559,0.615546218487395,0.8489,0.7098728043609933
8,regular,2,799,4,463,0.9950186799501868,0.633122028526149,0.7807,0.7738498789346246
8,irregular,2,140,965,968,0.12669683257918551,0.1263537906137184,4.5597,0.1265250790781744
8,semiregular,2,620,84,327,0.8806818181818182,0.6546990496304118,0.8549,0.7510599636583888
8,regular,3,965,9,130,0.9907597535934292,0.8812785388127854,0.9420,0.932817786370227
8,irregular,3,216,823,825,0.2078922040423484,0.207492795389049,4.2840,0.20769230769230768
8,semiregular,3,732,140,142,0.8394495412844036,0.8375286041189931,1.0568,0.8384879725085911
