Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
19,semiregular,1,418,50,618,0.8931623931623932,0.4034749034749035,0.6242,0.5558510638297872
19,regular,2,637,2,873,0.9968701095461658,0.42185430463576157,0.5967,0.5928338762214983
19,irregular,2,174,616,619,0.22025316455696203,0.21941992433795712,3.2367,0.2198357548957675
19,semiregular,2,482,57,483,0.8942486085343229,0.49948186528497407,0.7185,0.6409574468085106
19,regular,3,350,1,1448,0.9971509971509972,0.1946607341490545,0.3290,0.32573289902280134
19,irregular,3,120,551,553,0.17883755588673622,0.17830609212481427,2.7469,0.17857142857142855
19,semiregular,3,339,53,773,0.8647959183673469,0.30485611510791366,0.5232,0.45079787234042556
20,regular,1,249,2,2001,0.9920318725099602,0.11066666666666666,0.2014,0.1991203518592563
20,irregular,1,188,636,639,0.22815533980582525,0.22732769044740025,3.2817,0.22774076317383407
20,semiregular,1,363,79,875,0.8212669683257918,0.29321486268174474,0.5279,0.4321428571428571
20,regular,2,623,4,1249,0.9936204146730463,0.3327991452991453,0.5036,0.4985994397759103
20,irregular,2,138,701,703,0.16448152562574495,0.16409036860879905,3.3373,0.16428571428571428
20,semiregular,2,461,99,659,0.8232142857142857,0.41160714285714284,0.6683,0.5488095238095237
20,regular,3,426,3,1645,0.993006993006993,0.20569773056494448,0.3445,0.3408
20,irregular,3,108,641,644,0.14419225634178906,0.14361702127659576,2.9841,0.14390406395736177
20,semiregular,3,402,85,791,0.8254620123203286,0.3369656328583403,0.5815,0.47857142857142854
21,regular,1,558,1,720,0.998211091234347,0.43661971830985913,0.6109,0.6075122482308111
21,irregular,1,148,574,576,0.20498614958448755,0.20441988950276244,3.5490,0.20470262793914246
21,semiregular,1,378,140,199,0.7297297297297297,0.6551126516464472,0.9490,0.6904109589041096
21,regular,2,370,2,1096,0.9946236559139785,0.252387448840382,0.4065,0.4026115342763874
21,irregular,2,177,845,848,0.17318982387475537,0.17268292682926828,5.0245,0.17293600390815828
21,semiregular,2,439,196,199,0.6913385826771653,0.6880877742946708,1.1621,0.6897093479968578
21,regular,3,480,2,875,0.995850622406639,0.35424354243542433,0.5272,0.5225911812738159
21,irregular,3,164,667,670,0.197352587244284,0.19664268585131894,4.0882,0.19699699699699702
21,semiregular,3,415,163,169,0.7179930795847751,0.7106164383561644,1.0638,0.7142857142857143
22,regular,1,470,14,936,0.9710743801652892,0.33428165007112376,0.5137,0.4973544973544973
22,irregular,1,188,540,543,0.25824175824175827,0.25718194254445964,2.9595,0.2577107607950651
22,semiregular,1,475,100,353,0.8260869565217391,0.5736714975845411,0.8222,0.67712045616536
22,regular,2,400,11,1078,0.9732360097323601,0.2706359945872801,0.4376,0.4235044997353097
22,irregular,2,200,644,647,0.23696682464454977,0.2361275088547816,3.4291,0.23654642223536368
22,semiregular,2,460,82,401,0.8487084870848709,0.5342624854819977,0.7752,0.6557377049180328
22,regular,3,582,11,713,0.9814502529510961,0.4494208494208494,0.6311,0.6165254237288136
22,irregular,3,211,662,665,0.24169530355097366,0.2408675799086758,3.5466,0.24128073184676957
22,semiregular,3,487,84,345,0.8528896672504378,0.5853365384615384,0.8165,0.6942266571632217
23,regular,1,438,20,1099,0.9563318777292577,0.2849707221860768,0.4615,0.43909774436090226
23,irregular,1,157,921,923,0.1456400742115028,0.14537037037037037,4.0602,0.14550509731232622
23,semiregular,1,408,93,759,0.8143712574850299,0.3496143958868895,0.6024,0.4892086330935252
23,regular,2,520,17,939,0.9683426443202979,0.3564084989718986,0.5395,0.5210420841683366
23,irregular,2,131,846,848,0.13408393039918118,0.1338100102145046,3.6805,0.1339468302658487
23,semiregular,2,359,70,880,0.8368298368298368,0.2897497982243745,0.5162,0.4304556354916067
23,regular,3,384,28,1201,0.9320388349514563,0.24227129337539433,0.4134,0.38457686529794693
23,irregular,3,151,1223,1226,0.1098981077147016,0.10965867828612927,5.1767,0.10977826245001818
23,semiregular,3,448,85,686,0.8405253283302064,0.3950617283950617,0.6419,0.5374925014997
24,regular,1,446,4,1260,0.9911111111111112,0.26143024618991795,0.4189,0.4137291280148423
