Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
9,regular,1,949,2,310,0.997896951,0.753772836,0.8627,0.858823529
9,irregular,1,94,514,516,0.154605263,0.154098361,2.2932,0.154351396
9,semiregular,1,496,71,335,0.874779541,0.596871239,0.8146,0.709585122
9,regular,2,905,10,389,0.989071038,0.699381762,0.8311,0.819375283
9,irregular,2,132,707,710,0.157330155,0.156769596,3.1654,0.157049375
9,semiregular,2,528,57,285,0.902564103,0.649446494,0.8402,0.755364807
9,regular,3,855,7,494,0.99187935,0.633802817,0.7814,0.773405699
9,irregular,3,211,644,646,0.246783626,0.246207701,3.2218,0.246495327
9,semiregular,3,523,43,310,0.924028269,0.62785114,0.8117,0.747676912
10,regular,1,609,17,791,0.97284345,0.435,0.6193,0.6011846
10,irregular,1,177,613,615,0.224050633,0.223484848,3.2065,0.223767383
10,semiregular,1,472,104,261,0.819444444,0.643929059,0.8826,0.721161192
10,regular,2,716,17,575,0.97680764,0.55460883,0.7268,0.707509881
10,irregular,2,218,681,685,0.242491657,0.241417497,3.6559,0.241953385
10,semiregular,2,413,57,427,0.878723404,0.491666667,0.7195,0.630534351
10,regular,3,906,13,201,0.985854189,0.818428184,0.9083,0.894373149
10,irregular,3,234,668,670,0.259423503,0.258849558,3.6599,0.259136213
10,semiregular,3,623,122,124,0.836241611,0.834002677,1.1387,0.835120643
11,regular,1,735,3,664,0.995934959,0.525375268,0.6925,0.687880206
11,irregular,1,132,758,760,0.148314607,0.147982063,3.7322,0.148148148
11,semiregular,1,516,126,239,0.803738318,0.683443709,0.9214,0.738725841
11,regular,2,855,16,411,0.98163031,0.67535545,0.8168,0.800187178
11,irregular,2,213,962,966,0.181276596,0.180661578,4.9331,0.180968564
11,semiregular,2,637,162,165,0.797246558,0.794264339,1.1457,0.795752655
11,regular,3,928,5,277,0.994640943,0.770124481,0.8738,0.868101029
11,irregular,3,212,486,489,0.303724928,0.302425107,2.9331,0.303073624
11,semiregular,3,579,111,128,0.839130435,0.818953324,0.99,0.828919112
12,regular,1,663,0,685,1,0.491839763,0.6614,0.659373446
12,irregular,1,126,679,684,0.156521739,0.155555556,3.9706,0.156037152
12,semiregular,1,473,170,173,0.735614308,0.732198142,1.0078,0.73390225
12,regular,2,622,2,765,0.996794872,0.448449892,0.6226,0.618597713
12,irregular,2,187,863,865,0.178095238,0.177756654,5.1569,0.177925785
12,semiregular,2,511,153,157,0.769578313,0.76497006,1.0421,0.767267267
12,regular,3,629,1,752,0.998412698,0.455467053,0.6286,0.625559423
12,irregular,3,161,525,527,0.234693878,0.234011628,3.3725,0.234352256
12,semiregular,3,514,132,134,0.795665635,0.793209877,1.0109,0.794435858
13,regular,1,660,0,677,1,0.493642483,0.663,0.660991487
13,irregular,1,132,1128,1130,0.104761905,0.10459588,5.8426,0.104678826
13,semiregular,1,623,108,272,0.852257182,0.696089385,0.9018,0.766297663
13,regular,2,654,2,687,0.99695122,0.487695749,0.659,0.654982474
13,irregular,2,114,800,803,0.124726477,0.12431843,4.2454,0.124522119
13,semiregular,2,465,70,627,0.869158879,0.425824176,0.6601,0.571604179
13,regular,3,993,178,182,0.847993168,0.845106383,1.175,0.846547315
13,irregular,3,176,745,746,0.191096634,0.190889371,4.2685,0.190992946
13,semiregular,3,662,73,232,0.900680272,0.74049217,0.9031,0.81276857
14,regular,1,772,0,556,1,0.581325301,0.7376,0.735238095
