Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
20,irregular,2,94,148,167,0.3884297520661157,0.36015325670498083,0.9643,0.37375745526838966
20,semiregular,2,658,131,232,0.8339670468948035,0.7393258426966293,0.9417,0.783799880881477
20,regular,3,1193,3,112,0.9974916387959866,0.9141762452107279,0.9568,0.9540183926429427
20,irregular,3,212,109,110,0.660436137071651,0.6583850931677019,1.2778,0.6594090202177294
20,semiregular,3,766,81,83,0.9043683589138135,0.9022379269729093,1.0095,0.9033018867924528
21,regular,1,524,0,790,1.0,0.3987823439878234,0.5717,0.5701849836779108
21,irregular,1,54,215,216,0.20074349442379183,0.2,1.3235,0.20037105751391465
21,semiregular,1,329,106,332,0.7563218390804598,0.4977307110438729,0.7960,0.6003649635036497
21,regular,2,736,1,366,0.9986431478968792,0.6678765880217786,0.8022,0.8004350190320827
21,irregular,2,81,192,190,0.2967032967032967,0.2988929889298893,1.3382,0.2977941176470589
21,semiregular,2,418,98,162,0.810077519379845,0.7206896551724138,0.9435,0.7627737226277371
21,regular,3,886,1,62,0.9988726042841037,0.9345991561181435,0.9696,0.96566757493188
21,irregular,3,176,139,141,0.5587301587301587,0.555205047318612,1.5539,0.5569620253164558
21,semiregular,3,450,148,152,0.7525083612040134,0.7475083056478405,1.0965,0.75
22,regular,1,543,7,796,0.9872727272727273,0.4055265123226288,0.5846,0.574907358390683
22,irregular,1,77,325,327,0.19154228855721392,0.1905940594059406,1.6356,0.19106699751861042
22,semiregular,1,369,86,581,0.810989010989011,0.38842105263157894,0.6486,0.5252669039145907
22,regular,2,727,5,431,0.9931693989071039,0.6278065630397237,0.7759,0.7693121693121693
22,irregular,2,64,321,322,0.16623376623376623,0.16580310880829016,1.5628,0.1660181582360571
22,semiregular,2,441,78,444,0.8497109826589595,0.49830508474576274,0.7411,0.6282051282051283
22,regular,3,832,9,214,0.9892984542211652,0.7954110898661568,0.8943,0.8818229994700583
22,irregular,3,203,140,142,0.5918367346938775,0.5884057971014492,1.3968,0.5901162790697675
22,semiregular,3,632,61,79,0.911976911976912,0.8888888888888888,0.9886,0.9002849002849004
23,regular,1,95,9,1794,0.9134615384615384,0.05029115934356802,0.1051,0.09533366783743101
23,irregular,1,45,322,320,0.1226158038147139,0.1232876712328767,1.3797,0.12295081967213115
23,semiregular,1,163,24,1319,0.8716577540106952,0.10998650472334683,0.2251,0.195326542840024
23,regular,2,777,10,433,0.9872935196950444,0.6421487603305785,0.7888,0.7781672508763146
23,irregular,2,12,98,406,0.10909090909090909,0.028708133971291867,0.4173,0.045454545454545456
23,semiregular,2,208,26,1226,0.8888888888888888,0.14504881450488144,0.2826,0.24940047961630696
23,regular,3,979,24,29,0.9760717846460618,0.9712301587301587,1.0090,0.973644952759821
23,irregular,3,216,193,194,0.5281173594132029,0.526829268292683,1.5414,0.5274725274725275
23,semiregular,3,792,69,71,0.9198606271777003,0.9177288528389339,1.0335,0.9187935034802783
24,regular,1,528,2,1097,0.9962264150943396,0.3249230769230769,0.4940,0.4900232018561485
24,irregular,1,28,298,296,0.08588957055214724,0.08641975308641975,1.3239,0.08615384615384615
24,semiregular,1,310,43,695,0.8781869688385269,0.30845771144278605,0.5221,0.4565537555228277
24,regular,2,774,3,604,0.9961389961389961,0.5616835994194485,0.7229,0.7183294663573087
24,irregular,2,53,399,400,0.1172566371681416,0.11699779249448124,1.8340,0.11712707182320442
