Subject,Gait,Sensor,TP,FP,FN,PPV,Sensitivity,RCA,SDA
4,semiregular,2,442,120,225,0.7864768683274022,0.6626686656671664,0.9137,0.7192839707078926
4,regular,3,966,6,262,0.9938271604938271,0.7866449511400652,0.8847,0.8781818181818181
4,irregular,3,124,386,365,0.24313725490196078,0.25357873210633947,2.1447,0.24824824824824826
4,semiregular,3,483,107,158,0.8186440677966101,0.7535101404056163,0.9560,0.7847278635255889
5,regular,1,990,5,216,0.9949748743718593,0.8208955223880597,0.9046,0.8995910949568379
5,irregular,1,185,422,393,0.30477759472817134,0.32006920415224915,2.5351,0.31223628691983124
5,semiregular,1,557,114,111,0.8301043219076006,0.8338323353293413,1.0879,0.831964152352502
5,regular,2,928,3,227,0.9967776584317938,0.8034632034632034,0.8937,0.8897411313518695
5,irregular,2,98,443,394,0.18114602587800369,0.1991869918699187,2.2673,0.1897386253630203
5,semiregular,2,525,180,178,0.7446808510638298,0.7467994310099573,1.0524,0.7457386363636362
5,regular,3,932,5,217,0.9946638207043756,0.8111401218450827,0.8994,0.8935762224352828
5,irregular,3,97,419,390,0.187984496124031,0.19917864476386038,2.2442,0.193419740777667
5,semiregular,3,514,153,159,0.7706146926536732,0.763744427934621,0.9925,0.7671641791044777
6,regular,1,974,4,135,0.9959100204498977,0.8782687105500451,0.9377,0.9333972208912314
6,irregular,1,164,413,371,0.28422876949740034,0.30654205607476637,2.4654,0.2949640287769784
6,semiregular,1,600,128,121,0.8241758241758241,0.8321775312066574,1.0793,0.8281573498964803
6,regular,2,795,13,226,0.9839108910891089,0.7786483839373164,0.8842,0.8693275013668672
6,irregular,2,90,427,375,0.17408123791102514,0.1935483870967742,2.3846,0.18329938900203663
6,semiregular,2,534,102,231,0.839622641509434,0.6980392156862745,0.9087,0.7623126338329764
6,regular,3,761,11,299,0.9857512953367875,0.7179245283018868,0.8415,0.8307860262008734
6,irregular,3,97,399,347,0.19556451612903225,0.21846846846846846,2.2769,0.20638297872340422
6,semiregular,3,563,98,180,0.8517397881996974,0.7577388963660835,0.9401,0.801994301994302
7,regular,1,880,18,50,0.9799554565701559,0.946236559139785,0.9836,0.9628008752735231
7,irregular,1,157,382,335,0.2912801484230056,0.31910569105691056,2.5231,0.3045586808923375
7,semiregular,1,641,68,66,0.9040902679830748,0.9066478076379066,1.0086,0.9053672316384181
7,regular,2,1073,7,303,0.9935185185185185,0.779796511627907,0.8813,0.8737785016286644
7,irregular,2,107,539,496,0.16563467492260062,0.17744610281923714,2.6800,0.1713370696557246
7,semiregular,2,567,155,240,0.7853185595567868,0.7026022304832714,0.9396,0.7416612164813603
7,regular,3,1057,6,336,0.9943555973659455,0.7587939698492462,0.8675,0.8607491856677523
7,irregular,3,98,527,492,0.1568,0.16610169491525423,2.6222,0.16131687242798354
7,semiregular,3,587,138,212,0.8096551724137931,0.7346683354192741,0.9501,0.7703412073490814
8,regular,1,1165,18,112,0.9847844463229078,0.9122944400939702,0.9618,0.9471544715447153
8,irregular,1,179,561,513,0.2418918918918919,0.2586705202312139,3.0756,0.25
8,semiregular,1,681,124,125,0.8459627329192546,0.8449131513647643,1.0591,0.8454376163873369
